id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad
7,luec1pyz,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:08:52.892532,1,68.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,7,68.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,68.0,6.8,16.0,,,,3,16.8,0.0,0.0,,,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,,,,,,0.0,2.0,2.0,0.0,1.0,4.0,0.0,4.0,,,,3.0,,8.0,3.0,,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,5.0,2.1,I for the most part just chose options with a higher risk but high reward,I went with the options that would give me the highest chance to get a higher reward,6,1,1,0927,4,0.0
8,qbjeb1ng,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:08:59.001720,1,62.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,8,62.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,12.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,62.0,6.2,10.0,,,,3,16.2,0.0,0.0,,,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,,,,,,2.0,2.0,4.0,1.0,1.0,8.0,4.0,4.0,,,,7.0,,7.0,3.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,5.0,,,,7,1,1,0927,4,0.0
9,6m47ld0i,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:05.970264,1,68.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,9,68.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,68.0,6.8,16.0,,,,1,16.8,0.0,0.0,,,4.0,4.0,6.0,1,0,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,5.0,,6.0,2.0,,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,,,,8,1,1,0927,4,0.0
10,z5t1hi66,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:12.063829,1,60.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,10,60.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,60.0,6.0,8.0,,,,9,16.0,0.0,0.0,,,4.0,4.0,6.0,0,1,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,6.0,2.0,,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,5.0,3.9,,,9,1,1,0927,4,1.0
11,fb3c107y,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:19.594848,1,57.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,11,57.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,7.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,57.0,5.7,5.0,,,,9,15.7,0.0,0.0,,,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,,,,2.0,,4.0,4.0,,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,,,,10,1,1,0927,4,0.0
12,qy3gjj5b,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:26.625889,1,68.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,12,68.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,68.0,6.8,16.0,,,,3,16.8,0.0,0.0,,,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,,,,,,0.0,0.0,0.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,7.0,4.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,,"Since I have to bid the amount greater than the secret price, I have decided to go for the larger number","Since I have to bid the amount greater than the secret price, I have decided to go for the larger number",11,1,1,0927,4,1.0
13,4s2eh1ai,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:32.906946,1,62.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,13,62.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,,,,,,2.0,0.0,12.0,1.0,1.0,4.0,2.0,2.0,52.0,52.0,62.0,6.2,10.0,,,,5,16.2,0.0,0.0,,,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,,,,,,-2.0,2.0,0.0,1.0,1.0,8.0,4.0,4.0,,,,4.0,,6.0,8.0,,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5.0,,,,12,1,1,0927,4,0.0
14,fidtwa8o,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:44.797209,1,62.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,14,62.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,,,,,,2.0,0.0,12.0,1.0,1.0,4.0,2.0,2.0,52.0,52.0,62.0,6.2,10.0,,,,2,16.2,0.0,0.0,,,4.0,4.0,6.0,0,1,1,6.0,0,1,12.0,12.0,,,,,,2.0,2.0,4.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,6.0,4.0,,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,5.0,,,,13,1,1,0927,4,1.0
15,45hs4o88,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:52.015752,1,60.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,15,60.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,,,,,,2.0,0.0,10.0,1.0,1.0,4.0,2.0,2.0,52.0,52.0,60.0,6.0,8.0,,,,8,16.0,0.0,0.0,,,4.0,4.0,4.0,0,1,0,4.0,1,0,8.0,8.0,,,,,,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,,,,8.0,,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,5.0,4.0,Risk averse. Minimize loss,Moderate risk. Aimer for higher probability of gaining moderate amount than lower probability of higher amount,14,1,1,0927,4,1.0
16,xr7kryx7,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:07.155914,1,70.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,16,70.0,2.0,2.0,4.0,0,1,0,0,0,0,4.0,0,1,0,0,0,0,8.0,8.0,,,,,,2.0,2.0,20.0,1.0,1.0,4.0,2.0,2.0,52.0,54.0,70.0,7.0,16.0,,,,4,17.0,0.0,0.0,,,4.0,4.0,6.0,0,1,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,5.0,,6.0,4.0,,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,,,,15,1,1,0927,4,0.0
17,2zdb311c,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:15.093175,1,70.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,17,70.0,2.0,2.0,4.0,0,1,0,0,0,0,4.0,0,1,0,0,0,0,8.0,8.0,,,,,,2.0,2.0,20.0,1.0,1.0,4.0,2.0,2.0,52.0,54.0,70.0,7.0,16.0,,,,2,17.0,0.0,0.0,,,4.0,4.0,2.0,1,1,0,6.0,0,1,4.0,12.0,,,,,,0.0,2.0,2.0,0.0,1.0,4.0,0.0,4.0,,,,2.0,,6.0,6.0,,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,4.0,I thought about what the closest value to the average was and chose that.,"I chose to guess the highest value so that no matter what, my bid would win.",16,1,1,0927,4,0.0
18,u78hw1z3,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:24.389813,1,64.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,18,64.0,2.0,2.0,4.0,0,1,0,0,0,0,4.0,0,1,0,0,0,0,8.0,8.0,,,,,,2.0,2.0,14.0,1.0,1.0,4.0,2.0,2.0,52.0,54.0,64.0,6.4,10.0,,,,1,16.4,0.0,0.0,,,4.0,4.0,4.0,0,1,1,4.0,1,0,8.0,8.0,,,,,,0.0,0.0,0.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,,,,17,1,1,0927,4,1.0
19,2k8bdzeh,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:33.452050,1,70.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,19,70.0,2.0,2.0,4.0,0,1,0,0,0,0,4.0,0,1,0,0,0,0,8.0,8.0,,,,,,2.0,2.0,20.0,1.0,1.0,4.0,2.0,2.0,52.0,54.0,70.0,7.0,16.0,,,,4,17.0,0.0,0.0,,,4.0,4.0,6.0,0,0,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,5.0,,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,,taking into account the true value and the percentage of the sellers value.,When the possibility was under 50% I chose option A because It was more probable that I could lose. Over and equal 50% I chose B because I could won more points,18,1,1,0927,4,0.0
20,8htggq6q,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:42.530005,1,62.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,20,62.0,2.0,2.0,4.0,0,1,0,0,0,0,4.0,0,1,0,0,0,0,8.0,8.0,,,,,,2.0,2.0,12.0,1.0,1.0,4.0,2.0,2.0,52.0,54.0,62.0,6.2,8.0,,,,8,16.2,0.0,0.0,,,4.0,4.0,4.0,0,1,0,4.0,1,0,8.0,8.0,,,,,,0.0,0.0,0.0,1.0,1.0,8.0,4.0,4.0,,,,7.0,,7.0,7.0,,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,5.0,,,,19,1,1,0927,4,1.0
21,hp5bus72,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:50.795377,1,68.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,21,68.0,2.0,2.0,8.0,0,0,1,0,0,0,4.0,0,1,0,0,0,0,16.0,8.0,,,,,,6.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,56.0,58.0,68.0,6.8,10.0,,,,2,16.8,0.0,0.0,,,4.0,4.0,6.0,1,0,1,6.0,0,1,12.0,12.0,,,,,,2.0,2.0,4.0,1.0,1.0,8.0,4.0,4.0,,,,4.0,,6.0,4.0,,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.0,3.93,Through using some probability concepts.,Through using some probability concepts and also leaving it to luck.,22,1,1,0927,4,1.0
22,os1e3uxf,0,25,24,Static_mechanism_better_2,Results,2021-09-27 16:31:28.918865,1,74.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,22,74.0,2.0,2.0,16.0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,32.0,4.0,,,,,,14.0,0.0,24.0,1.0,1.0,4.0,2.0,2.0,64.0,64.0,74.0,7.4,10.0,,,,2,17.4,0.0,0.0,,,4.0,4.0,2.0,1,1,1,6.0,0,1,4.0,12.0,,,,,,0.0,2.0,2.0,0.0,1.0,4.0,0.0,4.0,,,,2.0,,8.0,20.0,,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,5.0,3.6,,,23,1,1,0927,4,0.0
23,69127eir,0,25,24,Static_mechanism_better_2,Results,2021-09-27 16:33:42.359688,1,85.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,23,85.0,2.0,2.0,32.0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,64.0,4.0,,,,,,30.0,0.0,35.0,1.0,1.0,4.0,2.0,2.0,80.0,80.0,85.0,8.5,5.0,,,,7,18.5,0.0,0.0,,,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,,,,,,2.0,2.0,4.0,1.0,1.0,8.0,4.0,4.0,,,,5.0,,6.0,23.0,,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,8.0,3.7,Probability,Guess,24,1,1,0927,4,1.0
24,69jq5z53,0,25,24,Static_mechanism_better_2,Results,2021-09-27 16:33:57.816593,1,98.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,24,98.0,2.0,2.0,32.0,0,0,0,0,1,0,4.0,0,1,0,0,0,0,64.0,8.0,,,,,,30.0,2.0,48.0,1.0,1.0,4.0,2.0,2.0,80.0,82.0,98.0,9.8,16.0,,,,1,19.8,0.0,0.0,,,4.0,4.0,4.0,1,1,0,6.0,0,1,8.0,12.0,,,,,,0.0,2.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,8.0,20.0,,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,5.0,,,,25,1,1,0927,4,1.0
1,p3nvzeon,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:32.438318,1,60.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,1,60.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,10.0,1.0,1.0,5.0,0.0,5.0,52.0,52.0,60.0,6.0,8.0,1.0,1.0,0.0,9,16.0,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1,0,1,6.0,0,1,12.0,12.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,,4.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,9.0,3.5,By seeing how likely id get the product.,by bidding higher.,1,1,1,1010,1,0.0
2,y2ak7cnf,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:42.755528,1,62.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,2,62.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,12.0,1.0,1.0,5.0,0.0,5.0,52.0,52.0,62.0,6.2,10.0,1.0,1.0,0.0,5,16.2,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,3.0,,,,2,1,1,1010,1,1.0
3,a31dfmpj,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:48.964107,1,57.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,3,57.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,8.0,2.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,4.0,0.0,4.0,52.0,52.0,57.0,5.7,5.0,1.0,1.0,0.0,10,15.7,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,12.0,4.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,5.0,,,,3,1,1,1010,1,1.0
4,8n7f4x3u,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:57.265999,1,51.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,4,51.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,2.0,4.0,1.0,0.0,2.0,0.0,-4.0,1.0,1.0,1.0,8.0,2.0,6.0,50.0,46.0,51.0,5.1,5.0,1.0,1.0,1.0,8,15.1,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1,0,1,4.0,1,0,12.0,8.0,3.0,2.0,1.0,0.0,3.0,0.0,-1.0,-1.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,7.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,,,,4,1,1,1010,1,1.0
5,jhndmmnv,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:30:04.810881,1,64.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,5,64.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,8.0,2.0,0.0,1.0,2.0,2.0,2.0,14.0,1.0,1.0,4.0,0.0,4.0,52.0,54.0,64.0,6.4,10.0,1.0,1.0,0.0,2,16.4,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,,,,5,1,1,1010,1,1.0
6,dqxrigk5,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:37.908220,1,63.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,6,63.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,4.0,3.0,1.0,0.0,4.0,0.0,-3.0,13.0,1.0,1.0,9.0,2.0,7.0,50.0,47.0,63.0,6.3,16.0,1.0,1.0,1.0,1,16.3,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,1,4.0,1,0,8.0,8.0,3.0,2.0,1.0,0.0,3.0,0.0,-1.0,-1.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,,,,6,1,1,1010,1,1.0
7,suu02eql,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:43.791153,1,64.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,7,64.0,2.0,2.0,2.0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,4.0,16.0,2.0,4.0,1.0,1.0,2.0,0.0,6.0,14.0,1.0,1.0,8.0,2.0,6.0,50.0,56.0,64.0,6.4,8.0,1.0,1.0,1.0,7,16.4,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,6.0,0,1,8.0,12.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,10.0,4.0,1.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,5.0,4.0,Based on the examples,Based on Examples,7,1,1,1010,1,1.0
8,s0jp77r1,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:54.242256,1,67.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,8,67.0,2.0,2.0,2.0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,4.0,32.0,2.0,4.0,0.0,0.0,2.0,2.0,10.0,17.0,1.0,1.0,6.0,0.0,6.0,52.0,62.0,67.0,6.7,5.0,1.0,1.0,1.0,7,16.7,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,1,6.0,0,1,4.0,12.0,1.0,4.0,1.0,1.0,4.0,-2.0,2.0,0.0,1.0,1.0,12.0,4.0,8.0,1.0,1.0,1.0,4.0,1.0,7.0,4.0,1.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,4.0,klasdjf,kjsdklfj,8,1,1,1010,1,1.0
9,oem01obr,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:58.752512,1,57.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,9,57.0,2.0,2.0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,8.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,8.0,2.0,6.0,52.0,52.0,57.0,5.7,5.0,1.0,1.0,1.0,10,15.7,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,,,,9,1,1,1010,1,1.0
10,qbo5blbs,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:03.876949,1,57.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,10,57.0,2.0,2.0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,8.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0,52.0,52.0,57.0,5.7,5.0,1.0,0.0,0.0,9,15.7,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1,0,1,6.0,0,1,12.0,12.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,7.0,1.0,5.0,7.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,10.0,3.0,Based on the probability of the first postage on the scores ,See problem #6 ,10,1,1,1010,1,0.0
11,z4vfl974,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:11.083560,1,70.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,11,70.0,2.0,2.0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,8.0,4.0,8.0,2.0,0.0,1.0,2.0,4.0,0.0,20.0,1.0,1.0,4.0,0.0,4.0,54.0,54.0,70.0,7.0,16.0,1.0,1.0,0.0,1,17.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,4.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,9.0,3.8,I just choose a smaller value to bid.,I choose a middle but higher value to make sure that i can get the item.,11,1,1,1010,1,0.0
12,0bwpoz6x,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:22.434582,1,56.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,12,56.0,2.0,2.0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,8.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,-4.0,6.0,1.0,1.0,8.0,2.0,6.0,52.0,48.0,56.0,5.6,8.0,1.0,1.0,1.0,9,15.6,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,1.0,4.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,8.0,0.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,,,,12,1,1,1010,1,0.0
13,xyz13nao,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:28.254788,1,59.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,13,59.0,2.0,2.0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,8.0,8.0,0.0,6.0,1.0,1.0,2.0,2.0,2.0,9.0,1.0,1.0,10.0,2.0,8.0,52.0,54.0,59.0,5.9,5.0,1.0,1.0,1.0,7,15.9,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,6.0,0,1,8.0,12.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0,,,,13,1,1,1010,1,0.0
14,o6oj1fc3,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:34:20.745509,1,55.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,14,55.0,2.0,2.0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,8.0,8.0,0.0,6.0,1.0,0.0,0.0,2.0,-2.0,5.0,1.0,1.0,8.0,2.0,6.0,52.0,50.0,55.0,5.5,5.0,1.0,1.0,1.0,8,15.5,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,0.0,5.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,9.0,0.0,9.0,1.0,1.0,1.0,6.0,1.0,5.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,7.0,,,,14,1,1,1010,1,0.0
