id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad,t,revenue_upfront,revenue_post,revenue_myerson,revenue_2_n,revenue_n,get_2_t,revenue_1_theory,upfront_theory,revenue_post_theory,revenue_2_theory,revenue_theory,revenue_post_t,revenue_2_enter,revenue_enter,revenue_n_t,revenue_min,revenue_min1,revenue_min2,diffbv_1,diffbv_2,overp1,overp2,diffbvp_1,diffbvp_2,over1,over2,diff1,diff2,diff_ave,profit_n,nonclair,risk,risks,theory_r1,theory_r2,theory_r,med1,lqt1,uqt1,iqr1,mean1,ls1,us1,outliers1,med,lqt,uqt,iqr,ls,us,mean,std,std1,std2,rev_1,std1t1,std2t1,rev_2,rev_t,rev_enter_t,rev_m,rev_m1,rev_m2,outliers,fpay,scenario,static
23,dkpgm769,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:47:17.531505,1,86,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,23,86,2,2,32,0,0,0,0,1,0,2,1,0,0,0,0,0,64,4,0,3,0,0,0,32,-1,36,1,1,3,0,3,82,81,86,8.6000004,5,1,1,1,9,18.6,0,0,1,0,4,4,6,0,0,1,4,1,0,12,8,0,5,0,0,0,6,-1,5,1,1,5,0,5,1,1,1,8,1,6,40,1,3,1,1,1,1,0,0,0,0,0,0,0,22,5,3.25,I chose a number higher than my true value,I chose a number higher than my true value,23,1,1,927,2,0,3,3,3,0,3,3,1,0,3,3,3,3,3,3,3,3.5,0,2.8,3,8,1,1,1,1.25,1.5,1,1,1.5,1.25,1.375,31,1,4,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,19,Scenario B,0
5,kjdmgyn4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:37:18.825624,1,70,hxmh5b5z,0,.1,Non_clairvoyant_dynamic_worse_2,0,5,70,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,3,0,1,2,2,2,20,1,1,5,0,5,52,54,70,7,16,1,1,1,1,17,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,1,4,1,0,1,-2,0,-2,1,,4,4,0,1,0,0,4,0,,3,1,5,1,1,1,0,0,0,0,1,1,0,1,22,5,,,,23,1,1,1010,2,1,3,0,0,2,2,2,0,0,2,2,2,2,3,2,2,3.5,0,2.8,3,1,1,1,1,1.5,1.25,1,1,1.25,1.5,1.375,4,1,3,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,18,Scenario B,0
2,qqpolv71,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-17 16:09:02.153340,1,73,35hy502h,0,.1,Non_clairvoyant_dynamic_worse_2,0,2,73,2,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,16,4,0,3,0,0,0,8,-1,23,1,1,3,0,3,58,57,73,7.3000002,16,1,1,1,3,17.299999,0,0,1,0,4,4,6,0,0,1,4,1,0,12,8,0,5,1,0,0,2,-1,1,1,1,9,4,5,1,1,1,11,1,8,10,1,3,1,0,0,1,0,0,1,1,1,0,0,22,5,3.8,I CHOSE THE SIMPLER WAY,I CHOSE THE SMARTER WAY,22,1,1,1017,2,1,3,3,3,0,3,3,1,0,3,3,3,3,3,3,3,3.5,0,2.8,3,2,1,1,1,1.25,1.5,1,1,1.5,1.25,1.375,7,1,1,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,18,Scenario B,0
16,cxeugwcd,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-14 19:16:10.717074,1,66,e5rgxdkc,0,.1,Non_clairvoyant_dynamic_worse_2,0,16,66,2,2,8,0,0,1,0,0,0,2,1,0,0,0,0,0,16,4,0,3,0,1,2,8,0,16,1,1,5,0,5,58,58,66,6.5999999,8,1,1,1,6,16.6,0,0,1,0,4,4,4,0,1,0,4,1,0,8,8,1,4,1,1,4,0,0,0,1,1,12,4,8,1,1,1,4,1,4,8,1,2,1,1,0,0,1,1,0,0,1,0,1,23,10,,,,16,1,1,914,2,,3,0,0,2,2,2,0,0,3,3,2,2,3,2,2,3.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,8,1,2,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
14,ocuy6kyq,0,36,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-14 19:15:42.208804,1,58,e5rgxdkc,0,.1,Non_clairvoyant_dynamic_worse_2,0,14,58,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,0,0,0,2,1,8,1,1,3,0,3,52,53,58,5.8000002,5,1,1,1,7,15.8,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,3,2,1,1,4,0,2,2,0,1,6,0,6,0,1,1,2,1,6,4,1,6,1,1,1,1,0,0,0,0,0,0,1,25,5,,,,14,1,1,914,2,,3,3,3,0,3,3,1,0,2,2,2,2,3,2,2,3.5,0,2.8,3,2,2,1,1,2,1.5,1,1,1.5,2,1.75,3,1,4,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
22,0120r7qx,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:47:00.191594,1,74,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,22,74,2,2,8,0,0,1,0,0,0,4,0,1,0,0,0,0,16,8,0,3,1,1,2,6,2,24,1,1,7,2,5,56,58,74,7.4000001,16,1,1,1,4,17.4,0,0,1,0,4,4,6,1,0,1,6,0,1,12,12,0,5,1,1,4,2,2,4,1,1,13,4,9,1,1,1,9,1,6,7,1,4,0,0,1,0,0,0,1,1,1,0,1,25,5,,,,22,1,1,927,2,1,3,0,0,2,2,4,0,2,3,3,2,4,3,2,4,3.5,0,2.8,3,-1,0,0,0,.875,1,0,0,1,.875,.9375,8,1,1,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,18,Scenario B,0
7,5om9t5li,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:37.475260,1,66,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,7,66,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,0,3,1,1,2,0,0,16,1,1,7,2,5,50,50,66,6.5999999,16,1,1,1,3,16.6,0,0,1,0,4,4,2,1,0,0,4,1,0,4,8,2,3,0,1,4,2,0,2,1,0,3,0,3,0,0,0,3,1,0,4,1,4,1,1,1,1,0,0,0,0,0,0,0,20,5,,,,7,1,1,927,2,0,3,0,0,2,2,4,0,2,2,2,2,4,3,2,4,3.5,0,2.8,3,2,2,1,1,2,2,1,1,2,2,2,0,1,4,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
20,32md95cx,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:46:41.689511,1,61,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,20,61,2,2,8,0,0,1,0,0,0,2,1,0,0,0,0,0,16,4,0,3,1,1,2,6,0,11,1,1,7,2,5,56,56,61,6.0999999,5,1,1,1,10,16.1,0,0,1,0,4,4,4,1,1,0,4,1,0,8,8,1,4,0,0,1,4,-1,3,1,1,5,0,5,1,1,1,4,1,5,9,1,2,1,1,1,0,0,1,0,1,0,1,0,22,5,,,,20,1,1,927,2,1,3,0,0,2,2,4,0,2,3,3,2,4,3,2,4,3.5,0,2.8,3,1,0,1,0,1.125,1,0,1,1,1.125,1.0625,6,1,3,6,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
10,7ye6efv3,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-13 17:47:13.436700,1,60,8tt4aoii,0,.1,Non_clairvoyant_dynamic_worse_2,0,10,60,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,0,3,0,0,0,4,1,10,1,1,3,0,3,54,55,60,6,5,1,1,1,10,16,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,3,2,0,1,4,2,2,4,1,1,6,0,6,0,1,1,2,1,6,4,1,4,1,1,1,1,0,0,0,0,0,0,1,36,1,3.8900001,matching the secret price,matching the secret price,10,1,1,913,2,,3,3,3,0,3,3,1,0,3,3,3,3,3,3,3,3.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,5,1,4,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
2,0rfgcynx,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:39:52.831992,1,57,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,2,57,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,0,3,0,1,2,2,0,7,1,1,5,0,5,52,52,57,5.6999998,5,1,1,1,6,15.7,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,2,3,0,1,4,2,2,4,1,1,7,0,7,0,1,1,3,1,10,4,1,4,1,1,1,1,0,0,0,0,0,0,1,18,7,4,playing to gain,playing to not lose points,2,1,1,927,2,0,3,0,0,2,2,2,0,0,2,2,2,2,3,2,2,3.5,0,2.8,3,2,2,1,1,2,2,1,1,2,2,2,2,1,4,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
15,5r31z431,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 18:00:03.550014,1,72,hxmh5b5z,0,.1,Non_clairvoyant_dynamic_worse_2,0,15,72,2,2,16,0,0,0,0,0,0,4,0,0,0,0,0,0,32,8,0,3,1,0,0,14,0,22,1,0,2,2,0,64,64,72,7.1999998,8,1,0,0,9,17.200001,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,3,2,1,1,4,0,2,2,0,1,6,0,6,0,1,1,2,1,6,8,0,,1,1,1,1,1,1,0,0,0,0,0,20,1,,,,8,1,1,1010,2,0,3,0,0,0,0,2,1,2,3,3,3,5,3,3,5,3.5,0,2.8,3,-8,,0,1,.5,,1,0,,.5,-8,14,1,6,6,1,2.5,3.5,,,,,,,,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,18,Scenario B,0
15,lbon7xv9,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:49.246723,1,59,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,15,59,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,0,3,1,0,0,2,-1,9,1,1,5,2,3,52,51,59,5.9000001,8,1,1,1,6,15.9,0,0,1,0,4,4,6,1,0,1,4,1,0,12,8,0,5,1,1,4,2,0,2,1,1,13,4,9,1,1,1,10,1,4,4,1,4,1,1,1,1,1,1,1,1,0,0,0,20,3,,,,15,1,1,927,2,0,3,3,3,0,3,5,1,2,3,3,3,5,3,3,5,3.5,0,2.8,3,0,2,0,1,1,2,1,0,2,1,1.5,1,1,8,8,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
15,f3eh1wt4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-14 19:15:53.792784,1,62,e5rgxdkc,0,.1,Non_clairvoyant_dynamic_worse_2,0,15,62,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,1,1,2,0,2,12,1,1,7,2,5,50,52,62,6.1999998,10,1,1,1,5,16.200001,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,0,5,0,0,0,4,1,5,1,1,5,0,5,1,1,1,7,1,12,4,1,7,1,1,1,0,1,0,0,0,0,0,1,19,8,,"Because you got the item based on if the bid was higher or equal to, I would bid higher to receive the item. ",I payed for the membership for the game to keep going. I also bided higher to receive the item. ,15,1,1,914,2,,3,0,0,2,2,4,0,2,2,2,2,4,3,2,4,3.5,0,2.8,3,2,3,1,1,2,1.75,1,1,1.75,2,1.875,2,1,3,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
10,4m29aey4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:55.026578,1,60,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,10,60,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,0,1,2,2,0,10,1,0,0,0,0,52,52,60,6,8,1,0,0,9,16,0,0,1,0,4,4,6,0,1,1,4,1,0,12,8,3,2,1,0,3,0,0,0,0,,0,0,0,0,0,0,2,0,,4,0,,1,1,1,1,1,0,0,0,0,0,0,21,4,4,I didn't want to take any big risks so I just lowballed my offers and refused to take the membership,"I looked at the risk and just divided it evenly, first half I chose option A and second half I chose option B",10,1,1,927,2,1,3,0,0,0,0,0,0,0,2,2,2,2,3,2,2,3.5,0,2.8,3,2,,1,1,2,,1,1,,2,2,2,1,5,5,1,2.5,3.5,,,,,,,,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
12,qhvn445o,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:20.228503,1,57,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,12,57,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,0,1,2,2,0,7,1,0,0,0,0,52,52,57,5.6999998,5,1,0,0,7,15.7,0,0,1,0,4,4,6,0,0,1,6,0,1,12,12,0,5,0,0,0,6,1,7,1,1,5,0,5,1,1,1,7,1,7,4,0,,1,1,1,0,0,0,0,0,0,0,1,18,6,,,,12,1,1,927,2,0,3,0,0,0,0,0,0,0,2,2,2,2,3,2,2,3.5,0,2.8,3,2,,1,1,2,,1,1,,2,2,2,1,3,3,1,2.5,3.5,,,,,,,,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
2,bvtypppt,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-13 17:45:01.441640,1,62,8tt4aoii,0,.1,Non_clairvoyant_dynamic_worse_2,0,2,62,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,2,1,0,0,0,2,12,1,1,4,2,2,50,52,62,6.1999998,10,1,1,1,1,16.200001,0,0,1,0,4,4,2,1,0,0,4,1,0,4,8,4,1,1,0,4,0,-1,-1,0,1,5,0,5,0,1,1,1,1,4,2,1,2,1,1,1,1,1,0,0,0,0,0,0,19,5,3.8599999,"I realized that I have nothing really to lose so I just went in, and the highest probability was 50% for the number 2 so I chose that number and got it right.","I was risking more, in the practice I had ended with -1 points so I just was hoping this time I would've picked the better answer.",2,1,1,913,2,,3,2,2,0,2,4,1,2,2,2,2,4,2,2,4,3.5,0,2.8,3,0,-2,0,0,1,.5,0,0,.5,1,.75,2,1,5,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
5,agg5y5xe,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:24.607244,1,66,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,5,66,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,0,3,1,1,2,0,0,16,1,0,5,2,3,50,50,66,6.5999999,16,1,0,1,3,16.6,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,2,3,1,1,4,0,2,2,0,1,7,0,7,0,1,1,3,1,6,4,1,0,1,1,1,0,0,0,0,0,0,0,1,25,5,,,,5,1,1,927,2,1,3,0,0,0,0,2,0,2,2,2,2,4,3,2,4,3.5,0,2.8,3,2,-2,1,0,2,0,0,1,0,2,1,0,1,3,3,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
5,30iuammt,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-14 19:14:16.936826,1,73,e5rgxdkc,0,.1,Non_clairvoyant_dynamic_worse_2,0,5,73,2,2,8,0,0,1,0,0,0,4,0,1,0,0,0,0,16,8,0,3,1,0,0,6,1,23,1,1,5,2,3,56,57,73,7.3000002,16,1,1,1,5,17.299999,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,0,5,0,1,4,4,2,6,1,1,9,0,9,1,1,1,6,1,9,11,1,5,1,1,1,0,0,0,0,0,0,0,0,21,10,3.8,"Since I only had to pay the secret price, I wanted to bid higher than what the true  price was every round. The rest was honestly just gut feelings on which specific number to choose. ",Similar to the first period except I paid for the membership each time since I believed it to be  worth the price.,5,1,1,914,2,,3,3,3,0,3,5,1,2,3,3,3,5,3,3,5,3.5,0,2.8,3,3,1,1,1,1.375,1.25,1,1,1.25,1.375,1.3125,7,1,3,3,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,18,Scenario B,0
6,i823pi4u,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:31.434126,1,68,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,6,68,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,0,2,0,1,2,2,0,18,1,1,4,0,4,52,52,68,6.8000002,16,1,1,1,3,16.799999,0,0,1,0,4,4,2,1,0,1,4,1,0,4,8,2,3,0,1,4,2,0,2,1,1,7,0,7,0,1,1,3,1,6,2,1,3,1,1,1,0,0,0,0,0,0,0,0,20,2,3.25,I aimed to mostly make lower guesses for my bid in order to try to win the item for free based on my true value of the item.,"In the second period I took a gamble and decided to pay the membership fee since I thought I had a better chance of winning/breaking even than I did for losing, and again I tried to keep my bid low to avoid bidding higher than the secret price.",6,1,1,927,2,0,3,0,0,2,2,2,0,0,2,2,2,2,2,2,2,3.5,0,2.8,3,0,1,0,1,1,1.5,1,0,1.5,1,1.25,2,1,3,3,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
9,4lbutdxf,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:04.299949,1,59,hxmh5b5z,0,.1,Non_clairvoyant_dynamic_worse_2,0,9,59,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,0,3,0,1,2,4,0,9,1,1,5,0,5,54,54,59,5.9000001,5,1,1,1,7,15.9,0,0,1,0,4,4,6,1,0,1,4,1,0,12,8,0,5,1,0,0,2,-1,1,1,1,9,4,5,1,1,1,6,1,4,4,1,4,1,1,1,1,0,0,0,0,0,0,1,23,5,3.2,Picking the select price because I thought at least I wouldn't lose profit,Selectin maximum points to balance the membership fee,2,1,1,1010,2,0,3,0,0,2,2,2,0,0,3,3,2,2,3,2,2,3.5,0,2.8,3,0,2,0,1,1,2,1,0,2,1,1.5,4,1,4,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
14,j9mhpujs,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:38.193993,1,62,gxarmrj0,0,.1,Non_clairvoyant_dynamic_worse_2,0,14,62,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,0,1,2,2,2,12,1,1,5,0,5,52,54,62,6.1999998,8,1,1,1,7,16.200001,0,0,1,0,4,4,4,0,1,1,6,0,1,8,12,0,5,0,1,4,4,2,6,1,1,9,0,9,1,1,1,5,1,8,3,1,8,1,1,1,1,1,0,0,0,0,0,1,21,2,3.05,"I attempted to bid high enough to outbid competitors, but not extremely high.",I decided to maximize my chance of getting the bid by bidding the maximum I could.,14,1,1,927,2,0,3,0,0,2,2,2,0,0,2,2,2,2,3,2,2,3.5,0,2.8,3,1,4,1,1,1.5,2,1,1,2,1.5,1.75,4,1,5,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
8,3jxbi7qz,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-13 17:46:48.122388,1,57,8tt4aoii,0,.1,Non_clairvoyant_dynamic_worse_2,0,8,57,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,1,1,2,0,2,7,1,1,7,2,5,50,52,57,5.6999998,5,1,1,1,8,15.7,0,0,1,0,4,4,2,1,0,0,4,1,0,4,8,3,2,1,0,3,0,-1,-1,0,1,5,0,5,0,1,1,2,1,8,3,1,7,1,1,0,0,0,0,1,1,0,0,0,20,6,2.6099999,Good,Good,8,1,1,913,2,,3,0,0,2,2,4,0,2,2,2,2,4,3,2,4,3.5,0,2.8,3,1,3,1,1,1.5,1.75,1,1,1.75,1.5,1.625,2,1,2,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
3,flatdjcr,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-13 17:45:32.770749,1,56,8tt4aoii,0,.1,Non_clairvoyant_dynamic_worse_2,0,3,56,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,0,3,1,0,0,0,1,6,1,1,5,2,3,50,51,56,5.5999999,5,1,1,1,10,15.6,0,0,1,0,4,4,4,0,1,0,4,1,0,8,8,0,5,1,0,0,0,-1,-1,1,1,9,4,5,1,1,1,8,1,4,4,1,6,1,1,0,0,0,1,1,1,0,1,1,23,5,3.4000001,mostly predicting ,guessing as well,3,1,1,913,2,,3,3,3,0,3,5,1,2,2,2,2,4,3,2,4,3.5,0,2.8,3,2,2,1,1,2,1.5,1,1,1.5,2,1.75,1,1,2,6,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,16,Scenario B,0
1,98w7rtqr,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:33:28.367702,1,60,hxmh5b5z,0,.1,Non_clairvoyant_dynamic_worse_2,0,1,60,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,2,0,0,0,2,0,10,1,1,2,0,2,52,52,60,6,8,1,1,1,9,16,0,0,1,0,4,4,4,0,1,0,4,1,0,8,8,0,5,1,0,0,0,-1,-1,1,1,9,4,5,1,1,1,5,1,5,2,1,2,0,0,0,1,1,1,0,1,1,0,1,26,1,,,,19,1,1,1010,2,0,3,2,2,0,2,2,1,0,2,2,2,2,2,2,2,3.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,2,1,3,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
2,0vh1cj0a,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-14 19:12:55.346761,1,64,e5rgxdkc,0,.1,Non_clairvoyant_dynamic_worse_2,0,2,64,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,3,0,0,1,2,4,2,14,1,1,2,0,2,54,56,64,6.4000001,8,0,1,1,6,16.4,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,0,5,0,1,4,4,0,4,1,,0,0,0,1,0,0,5,0,,0,1,3,1,1,1,1,1,0,0,0,0,0,1,20,3,,,,2,1,1,914,2,,3,0,0,2,2,2,0,0,3,3,2,2,0,2,2,3.5,0,2.8,3,-4,-1,0,0,0,.75,0,0,.75,0,.375,6,1,5,5,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
